gender,marital,parenthood,country,age,category,total_moments,percent_category
f,married,n,USA,0,leisure,0,0
f,married,n,USA,0,bonding,0,0
f,married,n,USA,0,achievement,0,0
f,married,n,USA,0,enjoy_the_moment,0,0
f,married,n,USA,0,exercise,0,0
f,married,n,USA,0,nature,0,0
f,married,n,USA,10,affection,0,0
f,married,n,USA,10,leisure,0,0
f,married,n,USA,10,bonding,0,0
f,married,n,USA,10,achievement,0,0
f,married,n,USA,10,enjoy_the_moment,0,0
f,married,n,USA,10,exercise,0,0
f,married,n,USA,10,nature,0,0
f,married,n,USA,20,affection,1384,40.97
f,married,n,USA,20,leisure,1384,4.91
f,married,n,USA,20,bonding,1384,7.23
f,married,n,USA,20,achievement,1384,35.91
f,married,n,USA,20,enjoy_the_moment,1384,7.59
f,married,n,USA,20,exercise,1384,1.16
f,married,n,USA,20,nature,1384,2.24
f,married,n,USA,30,affection,1509,36.12
f,married,n,USA,30,leisure,1509,8.61
f,married,n,USA,30,bonding,1509,9.34
f,married,n,USA,30,achievement,1509,32.34
f,married,n,USA,30,enjoy_the_moment,1509,10.47
f,married,n,USA,30,exercise,1509,0.46
f,married,n,USA,30,nature,1509,2.65
f,married,n,USA,40,affection,377,35.54
f,married,n,USA,40,leisure,377,10.61
f,married,n,USA,40,bonding,377,6.1
f,married,n,USA,40,achievement,377,26.53
f,married,n,USA,40,enjoy_the_moment,377,16.71
f,married,n,USA,40,exercise,377,0.27
f,married,n,USA,40,nature,377,4.24
f,married,n,USA,50,affection,369,37.4
f,married,n,USA,50,leisure,369,3.52
f,married,n,USA,50,bonding,369,7.86
f,married,n,USA,50,achievement,369,33.06
f,married,n,USA,50,enjoy_the_moment,369,12.2
f,married,n,USA,50,exercise,369,0.54
f,married,n,USA,50,nature,369,5.42
f,married,n,USA,60,affection,120,27.5
f,married,n,USA,60,leisure,120,5.0
f,married,n,USA,60,bonding,120,18.33
f,married,n,USA,60,achievement,120,32.5
f,married,n,USA,60,enjoy_the_moment,120,10.83
f,married,n,USA,60,exercise,120,0.0
f,married,n,USA,60,nature,120,5.83
f,married,n,USA,70,affection,0,0
f,married,n,USA,70,leisure,0,0
f,married,n,USA,70,bonding,0,0
f,married,n,USA,70,achievement,0,0
f,married,n,USA,70,enjoy_the_moment,0,0
f,married,n,USA,70,exercise,0,0
f,married,n,USA,70,nature,0,0
f,married,n,USA,80,affection,0,0
f,married,n,USA,80,leisure,0,0
f,married,n,USA,80,bonding,0,0
f,married,n,USA,80,achievement,0,0
f,married,n,USA,80,enjoy_the_moment,0,0
f,married,n,USA,80,exercise,0,0
f,married,n,USA,80,nature,0,0
f,married,n,USA,90,affection,0,0
f,married,n,USA,90,leisure,0,0
f,married,n,USA,90,bonding,0,0
f,married,n,USA,90,achievement,0,0
f,married,n,USA,90,enjoy_the_moment,0,0
f,married,n,USA,90,exercise,0,0
f,married,n,USA,90,nature,0,0
f,married,n,IND,0,affection,0,0
f,married,n,IND,0,leisure,0,0
f,married,n,IND,0,bonding,0,0
f,married,n,IND,0,achievement,0,0
f,married,n,IND,0,enjoy_the_moment,0,0
f,married,n,IND,0,exercise,0,0
f,married,n,IND,0,nature,0,0
f,married,n,IND,10,affection,0,0
f,married,n,IND,10,leisure,0,0
f,married,n,IND,10,bonding,0,0
f,married,n,IND,10,achievement,0,0
f,married,n,IND,10,enjoy_the_moment,0,0
f,married,n,IND,10,exercise,0,0
f,married,n,IND,10,nature,0,0
f,married,n,IND,20,affection,524,35.11
f,married,n,IND,20,leisure,524,34.16
f,married,n,IND,20,bonding,524,9.35
f,married,n,IND,20,achievement,524,14.12
f,married,n,IND,20,enjoy_the_moment,524,6.11
f,married,n,IND,20,exercise,524,0.95
f,married,n,IND,20,nature,524,0.19
f,married,n,IND,30,affection,60,28.33
f,married,n,IND,30,leisure,60,3.33
f,married,n,IND,30,bonding,60,8.33
f,married,n,IND,30,achievement,60,20.0
f,married,n,IND,30,enjoy_the_moment,60,36.67
f,married,n,IND,30,exercise,60,0.0
f,married,n,IND,30,nature,60,3.33
f,married,n,IND,40,affection,12,50.0
f,married,n,IND,40,leisure,12,0.0
f,married,n,IND,40,bonding,12,0.0
f,married,n,IND,40,achievement,12,25.0
f,married,n,IND,40,enjoy_the_moment,12,8.33
f,married,n,IND,40,exercise,12,0.0
f,married,n,IND,40,nature,12,16.67
f,married,n,IND,50,affection,0,0
f,married,n,IND,50,leisure,0,0
f,married,n,IND,50,bonding,0,0
f,married,n,IND,50,achievement,0,0
f,married,n,IND,50,enjoy_the_moment,0,0
f,married,n,IND,50,exercise,0,0
f,married,n,IND,50,nature,0,0
f,married,n,IND,60,affection,0,0
f,married,n,IND,60,leisure,0,0
f,married,n,IND,60,bonding,0,0
f,married,n,IND,60,achievement,0,0
f,married,n,IND,60,enjoy_the_moment,0,0
f,married,n,IND,60,exercise,0,0
f,married,n,IND,60,nature,0,0
f,married,n,IND,70,affection,0,0
f,married,n,IND,70,leisure,0,0
f,married,n,IND,70,bonding,0,0
f,married,n,IND,70,achievement,0,0
f,married,n,IND,70,enjoy_the_moment,0,0
f,married,n,IND,70,exercise,0,0
f,married,n,IND,70,nature,0,0
f,married,n,IND,80,affection,0,0
f,married,n,IND,80,leisure,0,0
f,married,n,IND,80,bonding,0,0
f,married,n,IND,80,achievement,0,0
f,married,n,IND,80,enjoy_the_moment,0,0
f,married,n,IND,80,exercise,0,0
f,married,n,IND,80,nature,0,0
f,married,n,IND,90,affection,0,0
f,married,n,IND,90,leisure,0,0
f,married,n,IND,90,bonding,0,0
f,married,n,IND,90,achievement,0,0
f,married,n,IND,90,enjoy_the_moment,0,0
f,married,n,IND,90,exercise,0,0
f,married,n,IND,90,nature,0,0
f,married,n,CAN,0,affection,0,0
f,married,n,CAN,0,leisure,0,0
f,married,n,CAN,0,bonding,0,0
f,married,n,CAN,0,achievement,0,0
f,married,n,CAN,0,enjoy_the_moment,0,0
f,married,n,CAN,0,exercise,0,0
f,married,n,CAN,0,nature,0,0
f,married,n,CAN,10,affection,0,0
f,married,n,CAN,10,leisure,0,0
f,married,n,CAN,10,bonding,0,0
f,married,n,CAN,10,achievement,0,0
f,married,n,CAN,10,enjoy_the_moment,0,0
f,married,n,CAN,10,exercise,0,0
f,married,n,CAN,10,nature,0,0
f,married,n,CAN,20,affection,6,66.67
f,married,n,CAN,20,leisure,6,0.0
f,married,n,CAN,20,bonding,6,16.67
f,married,n,CAN,20,achievement,6,16.67
f,married,n,CAN,20,enjoy_the_moment,6,0.0
f,married,n,CAN,20,exercise,6,0.0
f,married,n,CAN,20,nature,6,0.0
f,married,n,CAN,30,affection,6,33.33
f,married,n,CAN,30,leisure,6,0.0
f,married,n,CAN,30,bonding,6,16.67
f,married,n,CAN,30,achievement,6,16.67
f,married,n,CAN,30,enjoy_the_moment,6,33.33
f,married,n,CAN,30,exercise,6,0.0
f,married,n,CAN,30,nature,6,0.0
f,married,n,CAN,40,affection,0,0
f,married,n,CAN,40,leisure,0,0
f,married,n,CAN,40,bonding,0,0
f,married,n,CAN,40,achievement,0,0
f,married,n,CAN,40,enjoy_the_moment,0,0
f,married,n,CAN,40,exercise,0,0
f,married,n,CAN,40,nature,0,0
f,married,n,CAN,50,affection,0,0
f,married,n,CAN,50,leisure,0,0
f,married,n,CAN,50,bonding,0,0
f,married,n,CAN,50,achievement,0,0
f,married,n,CAN,50,enjoy_the_moment,0,0
f,married,n,CAN,50,exercise,0,0
f,married,n,CAN,50,nature,0,0
f,married,n,CAN,60,affection,0,0
f,married,n,CAN,60,leisure,0,0
f,married,n,CAN,60,bonding,0,0
f,married,n,CAN,60,achievement,0,0
f,married,n,CAN,60,enjoy_the_moment,0,0
f,married,n,CAN,60,exercise,0,0
f,married,n,CAN,60,nature,0,0
f,married,n,CAN,70,affection,0,0
f,married,n,CAN,70,leisure,0,0
f,married,n,CAN,70,bonding,0,0
f,married,n,CAN,70,achievement,0,0
f,married,n,CAN,70,enjoy_the_moment,0,0
f,married,n,CAN,70,exercise,0,0
f,married,n,CAN,70,nature,0,0
f,married,n,CAN,80,affection,0,0
f,married,n,CAN,80,leisure,0,0
f,married,n,CAN,80,bonding,0,0
f,married,n,CAN,80,achievement,0,0
f,married,n,CAN,80,enjoy_the_moment,0,0
f,married,n,CAN,80,exercise,0,0
f,married,n,CAN,80,nature,0,0
f,married,n,CAN,90,affection,0,0
f,married,n,CAN,90,leisure,0,0
f,married,n,CAN,90,bonding,0,0
f,married,n,CAN,90,achievement,0,0
f,married,n,CAN,90,enjoy_the_moment,0,0
f,married,n,CAN,90,exercise,0,0
f,married,n,CAN,90,nature,0,0
f,married,n,VEN,0,affection,0,0
f,married,n,VEN,0,leisure,0,0
f,married,n,VEN,0,bonding,0,0
f,married,n,VEN,0,achievement,0,0
f,married,n,VEN,0,enjoy_the_moment,0,0
f,married,n,VEN,0,exercise,0,0
f,married,n,VEN,0,nature,0,0
f,married,n,VEN,10,affection,0,0
f,married,n,VEN,10,leisure,0,0
f,married,n,VEN,10,bonding,0,0
f,married,n,VEN,10,achievement,0,0
f,married,n,VEN,10,enjoy_the_moment,0,0
f,married,n,VEN,10,exercise,0,0
f,married,n,VEN,10,nature,0,0
f,married,n,VEN,20,affection,0,0
f,married,n,VEN,20,leisure,0,0
f,married,n,VEN,20,bonding,0,0
f,married,n,VEN,20,achievement,0,0
f,married,n,VEN,20,enjoy_the_moment,0,0
f,married,n,VEN,20,exercise,0,0
f,married,n,VEN,20,nature,0,0
f,married,n,VEN,30,affection,0,0
f,married,n,VEN,30,leisure,0,0
f,married,n,VEN,30,bonding,0,0
f,married,n,VEN,30,achievement,0,0
f,married,n,VEN,30,enjoy_the_moment,0,0
f,married,n,VEN,30,exercise,0,0
f,married,n,VEN,30,nature,0,0
f,married,n,VEN,40,affection,0,0
f,married,n,VEN,40,leisure,0,0
f,married,n,VEN,40,bonding,0,0
f,married,n,VEN,40,achievement,0,0
f,married,n,VEN,40,enjoy_the_moment,0,0
f,married,n,VEN,40,exercise,0,0
f,married,n,VEN,40,nature,0,0
f,married,n,VEN,50,affection,0,0
f,married,n,VEN,50,leisure,0,0
f,married,n,VEN,50,bonding,0,0
f,married,n,VEN,50,achievement,0,0
f,married,n,VEN,50,enjoy_the_moment,0,0
f,married,n,VEN,50,exercise,0,0
f,married,n,VEN,50,nature,0,0
f,married,n,VEN,60,affection,0,0
f,married,n,VEN,60,leisure,0,0
f,married,n,VEN,60,bonding,0,0
f,married,n,VEN,60,achievement,0,0
f,married,n,VEN,60,enjoy_the_moment,0,0
f,married,n,VEN,60,exercise,0,0
f,married,n,VEN,60,nature,0,0
f,married,n,VEN,70,affection,0,0
f,married,n,VEN,70,leisure,0,0
f,married,n,VEN,70,bonding,0,0
f,married,n,VEN,70,achievement,0,0
f,married,n,VEN,70,enjoy_the_moment,0,0
f,married,n,VEN,70,exercise,0,0
f,married,n,VEN,70,nature,0,0
f,married,n,VEN,80,affection,0,0
f,married,n,VEN,80,leisure,0,0
f,married,n,VEN,80,bonding,0,0
f,married,n,VEN,80,achievement,0,0
f,married,n,VEN,80,enjoy_the_moment,0,0
f,married,n,VEN,80,exercise,0,0
f,married,n,VEN,80,nature,0,0
f,married,n,VEN,90,affection,0,0
f,married,n,VEN,90,leisure,0,0
f,married,n,VEN,90,bonding,0,0
f,married,n,VEN,90,achievement,0,0
f,married,n,VEN,90,enjoy_the_moment,0,0
f,married,n,VEN,90,exercise,0,0
f,married,n,VEN,90,nature,0,0
f,married,n,GBR,0,affection,3,33.33
f,married,n,GBR,0,leisure,3,0.0
f,married,n,GBR,0,bonding,3,33.33
f,married,n,GBR,0,achievement,3,33.33
f,married,n,GBR,0,enjoy_the_moment,3,0.0
f,married,n,GBR,0,exercise,3,0.0
f,married,n,GBR,0,nature,3,0.0
f,married,n,GBR,10,affection,0,0
f,married,n,GBR,10,leisure,0,0
f,married,n,GBR,10,bonding,0,0
f,married,n,GBR,10,achievement,0,0
f,married,n,GBR,10,enjoy_the_moment,0,0
f,married,n,GBR,10,exercise,0,0
f,married,n,GBR,10,nature,0,0
f,married,n,GBR,20,affection,0,0
f,married,n,GBR,20,leisure,0,0
f,married,n,GBR,20,bonding,0,0
f,married,n,GBR,20,achievement,0,0
f,married,n,GBR,20,enjoy_the_moment,0,0
f,married,n,GBR,20,exercise,0,0
f,married,n,GBR,20,nature,0,0
f,married,n,GBR,30,affection,0,0
f,married,n,GBR,30,leisure,0,0
f,married,n,GBR,30,bonding,0,0
f,married,n,GBR,30,achievement,0,0
f,married,n,GBR,30,enjoy_the_moment,0,0
f,married,n,GBR,30,exercise,0,0
f,married,n,GBR,30,nature,0,0
f,married,n,GBR,40,affection,0,0
f,married,n,GBR,40,leisure,0,0
f,married,n,GBR,40,bonding,0,0
f,married,n,GBR,40,achievement,0,0
f,married,n,GBR,40,enjoy_the_moment,0,0
f,married,n,GBR,40,exercise,0,0
f,married,n,GBR,40,nature,0,0
f,married,n,GBR,50,affection,0,0
f,married,n,GBR,50,leisure,0,0
f,married,n,GBR,50,bonding,0,0
f,married,n,GBR,50,achievement,0,0
f,married,n,GBR,50,enjoy_the_moment,0,0
f,married,n,GBR,50,exercise,0,0
f,married,n,GBR,50,nature,0,0
f,married,n,GBR,60,affection,3,66.67
f,married,n,GBR,60,leisure,3,0.0
f,married,n,GBR,60,bonding,3,33.33
f,married,n,GBR,60,achievement,3,0.0
f,married,n,GBR,60,enjoy_the_moment,3,0.0
f,married,n,GBR,60,exercise,3,0.0
f,married,n,GBR,60,nature,3,0.0
f,married,n,GBR,70,affection,0,0
f,married,n,GBR,70,leisure,0,0
f,married,n,GBR,70,bonding,0,0
f,married,n,GBR,70,achievement,0,0
f,married,n,GBR,70,enjoy_the_moment,0,0
f,married,n,GBR,70,exercise,0,0
f,married,n,GBR,70,nature,0,0
f,married,n,GBR,80,affection,0,0
f,married,n,GBR,80,leisure,0,0
f,married,n,GBR,80,bonding,0,0
f,married,n,GBR,80,achievement,0,0
f,married,n,GBR,80,enjoy_the_moment,0,0
f,married,n,GBR,80,exercise,0,0
f,married,n,GBR,80,nature,0,0
f,married,n,GBR,90,affection,0,0
f,married,n,GBR,90,leisure,0,0
f,married,n,GBR,90,bonding,0,0
f,married,n,GBR,90,achievement,0,0
f,married,n,GBR,90,enjoy_the_moment,0,0
f,married,n,GBR,90,exercise,0,0
f,married,n,GBR,90,nature,0,0
f,married,n,PHL,0,affection,0,0
f,married,n,PHL,0,leisure,0,0
f,married,n,PHL,0,bonding,0,0
f,married,n,PHL,0,achievement,0,0
f,married,n,PHL,0,enjoy_the_moment,0,0
f,married,n,PHL,0,exercise,0,0
f,married,n,PHL,0,nature,0,0
f,married,n,PHL,10,affection,0,0
f,married,n,PHL,10,leisure,0,0
f,married,n,PHL,10,bonding,0,0
f,married,n,PHL,10,achievement,0,0
f,married,n,PHL,10,enjoy_the_moment,0,0
f,married,n,PHL,10,exercise,0,0
f,married,n,PHL,10,nature,0,0
f,married,n,PHL,20,affection,0,0
f,married,n,PHL,20,leisure,0,0
f,married,n,PHL,20,bonding,0,0
f,married,n,PHL,20,achievement,0,0
f,married,n,PHL,20,enjoy_the_moment,0,0
f,married,n,PHL,20,exercise,0,0
f,married,n,PHL,20,nature,0,0
f,married,n,PHL,30,affection,0,0
f,married,n,PHL,30,leisure,0,0
f,married,n,PHL,30,bonding,0,0
f,married,n,PHL,30,achievement,0,0
f,married,n,PHL,30,enjoy_the_moment,0,0
f,married,n,PHL,30,exercise,0,0
f,married,n,PHL,30,nature,0,0
f,married,n,PHL,40,affection,0,0
f,married,n,PHL,40,leisure,0,0
f,married,n,PHL,40,bonding,0,0
f,married,n,PHL,40,achievement,0,0
f,married,n,PHL,40,enjoy_the_moment,0,0
f,married,n,PHL,40,exercise,0,0
f,married,n,PHL,40,nature,0,0
f,married,n,PHL,50,affection,0,0
f,married,n,PHL,50,leisure,0,0
f,married,n,PHL,50,bonding,0,0
f,married,n,PHL,50,achievement,0,0
f,married,n,PHL,50,enjoy_the_moment,0,0
f,married,n,PHL,50,exercise,0,0
f,married,n,PHL,50,nature,0,0
f,married,n,PHL,60,affection,0,0
f,married,n,PHL,60,leisure,0,0
f,married,n,PHL,60,bonding,0,0
f,married,n,PHL,60,achievement,0,0
f,married,n,PHL,60,enjoy_the_moment,0,0
f,married,n,PHL,60,exercise,0,0
f,married,n,PHL,60,nature,0,0
f,married,n,PHL,70,affection,0,0
f,married,n,PHL,70,leisure,0,0
f,married,n,PHL,70,bonding,0,0
f,married,n,PHL,70,achievement,0,0
f,married,n,PHL,70,enjoy_the_moment,0,0
f,married,n,PHL,70,exercise,0,0
f,married,n,PHL,70,nature,0,0
f,married,n,PHL,80,affection,0,0
f,married,n,PHL,80,leisure,0,0
f,married,n,PHL,80,bonding,0,0
f,married,n,PHL,80,achievement,0,0
f,married,n,PHL,80,enjoy_the_moment,0,0
f,married,n,PHL,80,exercise,0,0
f,married,n,PHL,80,nature,0,0
f,married,n,PHL,90,affection,0,0
f,married,n,PHL,90,leisure,0,0
f,married,n,PHL,90,bonding,0,0
f,married,n,PHL,90,achievement,0,0
f,married,n,PHL,90,enjoy_the_moment,0,0
f,married,n,PHL,90,exercise,0,0
f,married,n,PHL,90,nature,0,0
f,married,n,MEX,0,affection,0,0
f,married,n,MEX,0,leisure,0,0
f,married,n,MEX,0,bonding,0,0
f,married,n,MEX,0,achievement,0,0
f,married,n,MEX,0,enjoy_the_moment,0,0
f,married,n,MEX,0,exercise,0,0
f,married,n,MEX,0,nature,0,0
f,married,n,MEX,10,affection,0,0
f,married,n,MEX,10,leisure,0,0
f,married,n,MEX,10,bonding,0,0
f,married,n,MEX,10,achievement,0,0
f,married,n,MEX,10,enjoy_the_moment,0,0
f,married,n,MEX,10,exercise,0,0
f,married,n,MEX,10,nature,0,0
f,married,n,MEX,20,affection,3,33.33
f,married,n,MEX,20,leisure,3,0.0
f,married,n,MEX,20,bonding,3,66.67
f,married,n,MEX,20,achievement,3,0.0
f,married,n,MEX,20,enjoy_the_moment,3,0.0
f,married,n,MEX,20,exercise,3,0.0
f,married,n,MEX,20,nature,3,0.0
f,married,n,MEX,30,affection,0,0
f,married,n,MEX,30,leisure,0,0
f,married,n,MEX,30,bonding,0,0
f,married,n,MEX,30,achievement,0,0
f,married,n,MEX,30,enjoy_the_moment,0,0
f,married,n,MEX,30,exercise,0,0
f,married,n,MEX,30,nature,0,0
f,married,n,MEX,40,affection,0,0
f,married,n,MEX,40,leisure,0,0
f,married,n,MEX,40,bonding,0,0
f,married,n,MEX,40,achievement,0,0
f,married,n,MEX,40,enjoy_the_moment,0,0
f,married,n,MEX,40,exercise,0,0
f,married,n,MEX,40,nature,0,0
f,married,n,MEX,50,affection,0,0
f,married,n,MEX,50,leisure,0,0
f,married,n,MEX,50,bonding,0,0
f,married,n,MEX,50,achievement,0,0
f,married,n,MEX,50,enjoy_the_moment,0,0
f,married,n,MEX,50,exercise,0,0
f,married,n,MEX,50,nature,0,0
f,married,n,MEX,60,affection,0,0
f,married,n,MEX,60,leisure,0,0
f,married,n,MEX,60,bonding,0,0
f,married,n,MEX,60,achievement,0,0
f,married,n,MEX,60,enjoy_the_moment,0,0
f,married,n,MEX,60,exercise,0,0
f,married,n,MEX,60,nature,0,0
f,married,n,MEX,70,affection,0,0
f,married,n,MEX,70,leisure,0,0
f,married,n,MEX,70,bonding,0,0
f,married,n,MEX,70,achievement,0,0
f,married,n,MEX,70,enjoy_the_moment,0,0
f,married,n,MEX,70,exercise,0,0
f,married,n,MEX,70,nature,0,0
f,married,n,MEX,80,affection,0,0
f,married,n,MEX,80,leisure,0,0
f,married,n,MEX,80,bonding,0,0
f,married,n,MEX,80,achievement,0,0
f,married,n,MEX,80,enjoy_the_moment,0,0
f,married,n,MEX,80,exercise,0,0
f,married,n,MEX,80,nature,0,0
f,married,n,MEX,90,affection,0,0
f,married,n,MEX,90,leisure,0,0
f,married,n,MEX,90,bonding,0,0
f,married,n,MEX,90,achievement,0,0
f,married,n,MEX,90,enjoy_the_moment,0,0
f,married,n,MEX,90,exercise,0,0
f,married,n,MEX,90,nature,0,0
f,married,n,AUS,0,affection,0,0
f,married,n,AUS,0,leisure,0,0
f,married,n,AUS,0,bonding,0,0
f,married,n,AUS,0,achievement,0,0
f,married,n,AUS,0,enjoy_the_moment,0,0
f,married,n,AUS,0,exercise,0,0
f,married,n,AUS,0,nature,0,0
f,married,n,AUS,10,affection,0,0
f,married,n,AUS,10,leisure,0,0
f,married,n,AUS,10,bonding,0,0
f,married,n,AUS,10,achievement,0,0
f,married,n,AUS,10,enjoy_the_moment,0,0
f,married,n,AUS,10,exercise,0,0
f,married,n,AUS,10,nature,0,0
f,married,n,AUS,20,affection,3,66.67
f,married,n,AUS,20,leisure,3,0.0
f,married,n,AUS,20,bonding,3,0.0
f,married,n,AUS,20,achievement,3,33.33
f,married,n,AUS,20,enjoy_the_moment,3,0.0
f,married,n,AUS,20,exercise,3,0.0
f,married,n,AUS,20,nature,3,0.0
f,married,n,AUS,30,affection,6,66.67
f,married,n,AUS,30,leisure,6,0.0
f,married,n,AUS,30,bonding,6,0.0
f,married,n,AUS,30,achievement,6,0.0
f,married,n,AUS,30,enjoy_the_moment,6,33.33
f,married,n,AUS,30,exercise,6,0.0
f,married,n,AUS,30,nature,6,0.0
f,married,n,AUS,40,affection,0,0
f,married,n,AUS,40,leisure,0,0
f,married,n,AUS,40,bonding,0,0
f,married,n,AUS,40,achievement,0,0
f,married,n,AUS,40,enjoy_the_moment,0,0
f,married,n,AUS,40,exercise,0,0
f,married,n,AUS,40,nature,0,0
f,married,n,AUS,50,affection,0,0
f,married,n,AUS,50,leisure,0,0
f,married,n,AUS,50,bonding,0,0
f,married,n,AUS,50,achievement,0,0
f,married,n,AUS,50,enjoy_the_moment,0,0
f,married,n,AUS,50,exercise,0,0
f,married,n,AUS,50,nature,0,0
f,married,n,AUS,60,affection,0,0
f,married,n,AUS,60,leisure,0,0
f,married,n,AUS,60,bonding,0,0
f,married,n,AUS,60,achievement,0,0
f,married,n,AUS,60,enjoy_the_moment,0,0
f,married,n,AUS,60,exercise,0,0
f,married,n,AUS,60,nature,0,0
f,married,n,AUS,70,affection,0,0
f,married,n,AUS,70,leisure,0,0
f,married,n,AUS,70,bonding,0,0
f,married,n,AUS,70,achievement,0,0
f,married,n,AUS,70,enjoy_the_moment,0,0
f,married,n,AUS,70,exercise,0,0
f,married,n,AUS,70,nature,0,0
f,married,n,AUS,80,affection,0,0
f,married,n,AUS,80,leisure,0,0
f,married,n,AUS,80,bonding,0,0
f,married,n,AUS,80,achievement,0,0
f,married,n,AUS,80,enjoy_the_moment,0,0
f,married,n,AUS,80,exercise,0,0
f,married,n,AUS,80,nature,0,0
f,married,n,AUS,90,affection,0,0
f,married,n,AUS,90,leisure,0,0
f,married,n,AUS,90,bonding,0,0
f,married,n,AUS,90,achievement,0,0
f,married,n,AUS,90,enjoy_the_moment,0,0
f,married,n,AUS,90,exercise,0,0
f,married,n,AUS,90,nature,0,0
f,married,n,BRA,0,affection,0,0
f,married,n,BRA,0,leisure,0,0
f,married,n,BRA,0,bonding,0,0
f,married,n,BRA,0,achievement,0,0
f,married,n,BRA,0,enjoy_the_moment,0,0
f,married,n,BRA,0,exercise,0,0
f,married,n,BRA,0,nature,0,0
f,married,n,BRA,10,affection,0,0
f,married,n,BRA,10,leisure,0,0
f,married,n,BRA,10,bonding,0,0
f,married,n,BRA,10,achievement,0,0
f,married,n,BRA,10,enjoy_the_moment,0,0
f,married,n,BRA,10,exercise,0,0
f,married,n,BRA,10,nature,0,0
f,married,n,BRA,20,affection,0,0
f,married,n,BRA,20,leisure,0,0
f,married,n,BRA,20,bonding,0,0
f,married,n,BRA,20,achievement,0,0
f,married,n,BRA,20,enjoy_the_moment,0,0
f,married,n,BRA,20,exercise,0,0
f,married,n,BRA,20,nature,0,0
f,married,n,BRA,30,affection,0,0
f,married,n,BRA,30,leisure,0,0
f,married,n,BRA,30,bonding,0,0
f,married,n,BRA,30,achievement,0,0
f,married,n,BRA,30,enjoy_the_moment,0,0
f,married,n,BRA,30,exercise,0,0
f,married,n,BRA,30,nature,0,0
f,married,n,BRA,40,affection,0,0
f,married,n,BRA,40,leisure,0,0
f,married,n,BRA,40,bonding,0,0
f,married,n,BRA,40,achievement,0,0
f,married,n,BRA,40,enjoy_the_moment,0,0
f,married,n,BRA,40,exercise,0,0
f,married,n,BRA,40,nature,0,0
f,married,n,BRA,50,affection,0,0
f,married,n,BRA,50,leisure,0,0
f,married,n,BRA,50,bonding,0,0
f,married,n,BRA,50,achievement,0,0
f,married,n,BRA,50,enjoy_the_moment,0,0
f,married,n,BRA,50,exercise,0,0
f,married,n,BRA,50,nature,0,0
f,married,n,BRA,60,affection,0,0
f,married,n,BRA,60,leisure,0,0
f,married,n,BRA,60,bonding,0,0
f,married,n,BRA,60,achievement,0,0
f,married,n,BRA,60,enjoy_the_moment,0,0
f,married,n,BRA,60,exercise,0,0
f,married,n,BRA,60,nature,0,0
f,married,n,BRA,70,affection,0,0
f,married,n,BRA,70,leisure,0,0
f,married,n,BRA,70,bonding,0,0
f,married,n,BRA,70,achievement,0,0
f,married,n,BRA,70,enjoy_the_moment,0,0
f,married,n,BRA,70,exercise,0,0
f,married,n,BRA,70,nature,0,0
f,married,n,BRA,80,affection,0,0
f,married,n,BRA,80,leisure,0,0
f,married,n,BRA,80,bonding,0,0
f,married,n,BRA,80,achievement,0,0
f,married,n,BRA,80,enjoy_the_moment,0,0
f,married,n,BRA,80,exercise,0,0
f,married,n,BRA,80,nature,0,0
f,married,n,BRA,90,affection,0,0
f,married,n,BRA,90,leisure,0,0
f,married,n,BRA,90,bonding,0,0
f,married,n,BRA,90,achievement,0,0
f,married,n,BRA,90,enjoy_the_moment,0,0
f,married,n,BRA,90,exercise,0,0
f,married,n,BRA,90,nature,0,0
f,married,n,NGA,0,affection,0,0
f,married,n,NGA,0,leisure,0,0
f,married,n,NGA,0,bonding,0,0
f,married,n,NGA,0,achievement,0,0
f,married,n,NGA,0,enjoy_the_moment,0,0
f,married,n,NGA,0,exercise,0,0
f,married,n,NGA,0,nature,0,0
f,married,n,NGA,10,affection,0,0
f,married,n,NGA,10,leisure,0,0
f,married,n,NGA,10,bonding,0,0
f,married,n,NGA,10,achievement,0,0
f,married,n,NGA,10,enjoy_the_moment,0,0
f,married,n,NGA,10,exercise,0,0
f,married,n,NGA,10,nature,0,0
f,married,n,NGA,20,affection,0,0
f,married,n,NGA,20,leisure,0,0
f,married,n,NGA,20,bonding,0,0
f,married,n,NGA,20,achievement,0,0
f,married,n,NGA,20,enjoy_the_moment,0,0
f,married,n,NGA,20,exercise,0,0
f,married,n,NGA,20,nature,0,0
f,married,n,NGA,30,affection,0,0
f,married,n,NGA,30,leisure,0,0
f,married,n,NGA,30,bonding,0,0
f,married,n,NGA,30,achievement,0,0
f,married,n,NGA,30,enjoy_the_moment,0,0
f,married,n,NGA,30,exercise,0,0
f,married,n,NGA,30,nature,0,0
f,married,n,NGA,40,affection,0,0
f,married,n,NGA,40,leisure,0,0
f,married,n,NGA,40,bonding,0,0
f,married,n,NGA,40,achievement,0,0
f,married,n,NGA,40,enjoy_the_moment,0,0
f,married,n,NGA,40,exercise,0,0
f,married,n,NGA,40,nature,0,0
f,married,n,NGA,50,affection,0,0
f,married,n,NGA,50,leisure,0,0
f,married,n,NGA,50,bonding,0,0
f,married,n,NGA,50,achievement,0,0
f,married,n,NGA,50,enjoy_the_moment,0,0
f,married,n,NGA,50,exercise,0,0
f,married,n,NGA,50,nature,0,0
f,married,n,NGA,60,affection,0,0
f,married,n,NGA,60,leisure,0,0
f,married,n,NGA,60,bonding,0,0
f,married,n,NGA,60,achievement,0,0
